rfid,flight_duration,hive,nosema,gbd
79 AA 92 05 08 00 12 E0,0.434,23,0,0
79 AA 92 05 08 00 12 E0,0.427,23,0,0
79 AA 92 05 08 00 12 E0,0.455,23,0,0
79 AA 92 05 08 00 12 E0,971.995,23,0,0
79 AA 92 05 08 00 12 E0,0.434,23,0,0
79 AA 92 05 08 00 12 E0,0.431,23,0,0
79 AA 92 05 08 00 12 E0,432.756,23,0,0
79 AA 92 05 08 00 12 E0,0,23,0,0
79 AA 92 05 08 00 12 E0,68.527,23,0,0
79 AA 92 05 08 00 12 E0,0.432,23,0,0
79 AA 92 05 08 00 12 E0,0.431,23,0,0
79 AA 92 05 08 00 12 E0,0.452,23,0,0
79 AA 92 05 08 00 12 E0,0.433,23,0,0
68 AB 92 05 08 00 12 E0,0,23,1,1
68 AB 92 05 08 00 12 E0,0.427,23,1,1
68 AB 92 05 08 00 12 E0,0.457,23,1,1
68 AB 92 05 08 00 12 E0,0.411,23,1,1
68 AB 92 05 08 00 12 E0,0.425,23,1,1
4D B2 92 05 08 00 12 E0,0,19,1,1
4D B2 92 05 08 00 12 E0,0.431,19,1,1
4D B2 92 05 08 00 12 E0,0.433,19,1,1
4D B2 92 05 08 00 12 E0,4.907,19,1,1
4D B2 92 05 08 00 12 E0,0.433,19,1,1
A9 A8 92 05 08 00 12 E0,0,23,0,1
A9 A8 92 05 08 00 12 E0,0.433,23,0,1
A9 A8 92 05 08 00 12 E0,0.431,23,0,1
A9 A8 92 05 08 00 12 E0,1329.93,23,0,1
A9 A8 92 05 08 00 12 E0,0.452,23,0,1
A9 A8 92 05 08 00 12 E0,0.426,23,0,1
A9 A8 92 05 08 00 12 E0,924.577,23,0,1
A9 A8 92 05 08 00 12 E0,80112.4,23,0,1
A9 A8 92 05 08 00 12 E0,6526.73,23,0,1
A9 A8 92 05 08 00 12 E0,18343.5,23,0,1
A9 A8 92 05 08 00 12 E0,0.435,23,0,1
A9 A8 92 05 08 00 12 E0,0.425,23,0,1
A9 A8 92 05 08 00 12 E0,0.46,23,0,1
A9 A8 92 05 08 00 12 E0,0.427,23,0,1
A9 A8 92 05 08 00 12 E0,0.454,23,0,1
A9 A8 92 05 08 00 12 E0,0.432,23,0,1
A9 A8 92 05 08 00 12 E0,0.434,23,0,1
A9 A8 92 05 08 00 12 E0,0.444,23,0,1
A9 A8 92 05 08 00 12 E0,0.432,23,0,1
A9 A8 92 05 08 00 12 E0,0.433,23,0,1
A9 A8 92 05 08 00 12 E0,0.462,23,0,1
A9 A8 92 05 08 00 12 E0,0.433,23,0,1
A9 A8 92 05 08 00 12 E0,250913,23,0,1
A9 A8 92 05 08 00 12 E0,0.432,23,0,1
A9 A8 92 05 08 00 12 E0,0.434,23,0,1
A9 A8 92 05 08 00 12 E0,50.526,23,0,1
A9 A8 92 05 08 00 12 E0,0.428,23,0,1
A9 A8 92 05 08 00 12 E0,0.425,23,0,1
A9 A8 92 05 08 00 12 E0,0.451,23,0,1
A9 A8 92 05 08 00 12 E0,0.435,23,0,1
A9 A8 92 05 08 00 12 E0,0.419,23,0,1
A9 A8 92 05 08 00 12 E0,0.432,23,0,1
A9 A8 92 05 08 00 12 E0,0.427,23,0,1
A9 A8 92 05 08 00 12 E0,0.431,23,0,1
A9 A8 92 05 08 00 12 E0,0.427,23,0,1
A9 A8 92 05 08 00 12 E0,0.415,23,0,1
A9 A8 92 05 08 00 12 E0,0.432,23,0,1
A9 A8 92 05 08 00 12 E0,0.413,23,0,1
A9 A8 92 05 08 00 12 E0,0.433,23,0,1
A9 A8 92 05 08 00 12 E0,0.436,23,0,1
A9 A8 92 05 08 00 12 E0,0.425,23,0,1
A9 A8 92 05 08 00 12 E0,311.489,23,0,1
A9 A8 92 05 08 00 12 E0,0.468,23,0,1
A9 A8 92 05 08 00 12 E0,7367.39,23,0,1
A9 A8 92 05 08 00 12 E0,0.426,23,0,1
A9 A8 92 05 08 00 12 E0,0,23,0,1
A9 A8 92 05 08 00 12 E0,0.424,23,0,1
AB AA 92 05 08 00 12 E0,0,23,1,1
AB AA 92 05 08 00 12 E0,0.445,23,1,1
AB AA 92 05 08 00 12 E0,0.432,23,1,1
AB AA 92 05 08 00 12 E0,0.427,23,1,1
08 A8 92 05 08 00 12 E0,0,24,0,1
08 A8 92 05 08 00 12 E0,0.432,24,0,1
08 A8 92 05 08 00 12 E0,30.38,24,0,1
08 A8 92 05 08 00 12 E0,0.42,24,0,1
08 A8 92 05 08 00 12 E0,342685,24,0,1
08 A8 92 05 08 00 12 E0,0.426,24,0,1
08 A8 92 05 08 00 12 E0,0.463,24,0,1
08 A8 92 05 08 00 12 E0,0.425,24,0,1
08 A8 92 05 08 00 12 E0,0.425,24,0,1
08 A8 92 05 08 00 12 E0,0.427,24,0,1
08 A8 92 05 08 00 12 E0,0.437,24,0,1
A9 AD 92 05 08 00 12 E0,0,23,1,1
A9 AD 92 05 08 00 12 E0,0.434,23,1,1
A9 AD 92 05 08 00 12 E0,6.743,23,1,1
A9 AD 92 05 08 00 12 E0,0.432,23,1,1
A7 AA 92 05 08 00 12 E0,0,23,0,1
A7 AA 92 05 08 00 12 E0,0.44,23,0,1
09 A8 92 05 08 00 12 E0,0,24,0,1
AB AE 92 05 08 00 12 E0,0,24,1,1
AB AE 92 05 08 00 12 E0,7.153,24,1,1
AF AB 92 05 08 00 12 E0,0,23,1,1
AF AB 92 05 08 00 12 E0,0.426,23,1,1
AF AB 92 05 08 00 12 E0,0.425,23,1,1
AF AB 92 05 08 00 12 E0,0.456,23,1,1
AF AB 92 05 08 00 12 E0,0.431,23,1,1
B6 AD 92 05 08 00 12 E0,0,23,0,1
B6 AD 92 05 08 00 12 E0,0.45,23,0,1
B6 AD 92 05 08 00 12 E0,0.428,23,0,1
B6 AD 92 05 08 00 12 E0,0.431,23,0,1
B6 AD 92 05 08 00 12 E0,0.458,23,0,1
B6 AD 92 05 08 00 12 E0,74817.7,23,0,1
B6 AD 92 05 08 00 12 E0,0.432,23,0,1
B6 AD 92 05 08 00 12 E0,0.433,23,0,1
B6 AD 92 05 08 00 12 E0,0.431,23,0,1
F0 AB 92 05 08 00 12 E0,0,23,1,1
F0 AB 92 05 08 00 12 E0,0.403,23,1,1
F0 AB 92 05 08 00 12 E0,89016.7,23,1,1
F0 AB 92 05 08 00 12 E0,0.442,23,1,1
F0 AB 92 05 08 00 12 E0,83446.8,23,1,1
F0 AB 92 05 08 00 12 E0,0.432,23,1,1
F0 AB 92 05 08 00 12 E0,0.431,23,1,1
F0 AB 92 05 08 00 12 E0,0.917,23,1,1
F0 AB 92 05 08 00 12 E0,174.443,23,1,1
F0 AB 92 05 08 00 12 E0,0.427,23,1,1
F0 AB 92 05 08 00 12 E0,3153.63,23,1,1
F0 AB 92 05 08 00 12 E0,0.434,23,1,1
F0 AB 92 05 08 00 12 E0,26.716,23,1,1
F0 AB 92 05 08 00 12 E0,0.434,23,1,1
F0 AB 92 05 08 00 12 E0,80122.2,23,1,1
F0 AB 92 05 08 00 12 E0,0.446,23,1,1
F0 AB 92 05 08 00 12 E0,0.431,23,1,1
F0 AB 92 05 08 00 12 E0,2714.12,23,1,1
F0 AB 92 05 08 00 12 E0,0.428,23,1,1
F0 AB 92 05 08 00 12 E0,1051.19,23,1,1
F0 AB 92 05 08 00 12 E0,0.452,23,1,1
F0 AB 92 05 08 00 12 E0,65.131,23,1,1
F0 AB 92 05 08 00 12 E0,35.295,23,1,1
F0 AB 92 05 08 00 12 E0,0.882,23,1,1
F0 AB 92 05 08 00 12 E0,0.426,23,1,1
F0 AB 92 05 08 00 12 E0,0.432,23,1,1
F0 AB 92 05 08 00 12 E0,327.55,23,1,1
F0 AB 92 05 08 00 12 E0,0.432,23,1,1
F0 AB 92 05 08 00 12 E0,0.434,23,1,1
F0 AB 92 05 08 00 12 E0,0.465,23,1,1
F0 AB 92 05 08 00 12 E0,0.432,23,1,1
F0 AB 92 05 08 00 12 E0,1595.28,23,1,1
F0 AB 92 05 08 00 12 E0,0.42,23,1,1
F0 AB 92 05 08 00 12 E0,0.443,23,1,1
F0 AB 92 05 08 00 12 E0,2502.66,23,1,1
F0 AB 92 05 08 00 12 E0,0.445,23,1,1
F0 AB 92 05 08 00 12 E0,0.431,23,1,1
F0 AB 92 05 08 00 12 E0,0.42,23,1,1
F0 AB 92 05 08 00 12 E0,0.434,23,1,1
F0 AB 92 05 08 00 12 E0,0.448,23,1,1
F0 AB 92 05 08 00 12 E0,0.426,23,1,1
F0 AB 92 05 08 00 12 E0,0.433,23,1,1
F0 AB 92 05 08 00 12 E0,0.425,23,1,1
F0 AB 92 05 08 00 12 E0,24.407,23,1,1
75 AA 92 05 08 00 12 E0,0,23,1,1
75 AA 92 05 08 00 12 E0,87397.7,23,1,1
75 AA 92 05 08 00 12 E0,0.432,23,1,1
75 AA 92 05 08 00 12 E0,0.433,23,1,1
75 AA 92 05 08 00 12 E0,0.438,23,1,1
75 AA 92 05 08 00 12 E0,12193.9,23,1,1
75 AA 92 05 08 00 12 E0,0.426,23,1,1
75 AA 92 05 08 00 12 E0,0.432,23,1,1
75 AA 92 05 08 00 12 E0,0.434,23,1,1
75 AA 92 05 08 00 12 E0,0.432,23,1,1
60 AA 92 05 08 00 12 E0,0,23,0,1
60 AA 92 05 08 00 12 E0,2797.8,23,0,1
60 AA 92 05 08 00 12 E0,21.14,23,0,1
60 AA 92 05 08 00 12 E0,0.421,23,0,1
60 AA 92 05 08 00 12 E0,0.419,23,0,1
23 AC 92 05 08 00 12 E0,0,23,1,1
23 AC 92 05 08 00 12 E0,257042,23,1,1
23 AC 92 05 08 00 12 E0,0.432,23,1,1
23 AC 92 05 08 00 12 E0,0.434,23,1,1
23 AC 92 05 08 00 12 E0,18.583,23,1,1
23 AC 92 05 08 00 12 E0,0.446,23,1,1
23 AC 92 05 08 00 12 E0,0.426,23,1,1
23 AC 92 05 08 00 12 E0,1091.83,23,1,1
23 AC 92 05 08 00 12 E0,0.423,23,1,1
23 AC 92 05 08 00 12 E0,0.431,23,1,1
23 AC 92 05 08 00 12 E0,0.425,23,1,1
23 AC 92 05 08 00 12 E0,0.434,23,1,1
23 AC 92 05 08 00 12 E0,0.426,23,1,1
23 AC 92 05 08 00 12 E0,0.445,23,1,1
23 AC 92 05 08 00 12 E0,0.434,23,1,1
23 AC 92 05 08 00 12 E0,0.433,23,1,1
23 AC 92 05 08 00 12 E0,0.431,23,1,1
23 AC 92 05 08 00 12 E0,1.767,23,1,1
23 AC 92 05 08 00 12 E0,0.431,23,1,1
23 AC 92 05 08 00 12 E0,0.432,23,1,1
23 AC 92 05 08 00 12 E0,0.475,23,1,1
23 AC 92 05 08 00 12 E0,0.425,23,1,1
23 AC 92 05 08 00 12 E0,0.431,23,1,1
23 AC 92 05 08 00 12 E0,0.421,23,1,1
23 AC 92 05 08 00 12 E0,20.265,23,1,1
23 AC 92 05 08 00 12 E0,0.423,23,1,1
23 AC 92 05 08 00 12 E0,42.623,23,1,1
23 AC 92 05 08 00 12 E0,0.48,23,1,1
23 AC 92 05 08 00 12 E0,0.433,23,1,1
93 B1 92 05 08 00 12 E0,0,23,1,1
93 B1 92 05 08 00 12 E0,0.42,23,1,1
7C AC 92 05 08 00 12 E0,0,23,1,1
7C AC 92 05 08 00 12 E0,0.42,23,1,1
7C AC 92 05 08 00 12 E0,0.463,23,1,1
7C AC 92 05 08 00 12 E0,0.428,23,1,1
7C AC 92 05 08 00 12 E0,0.432,23,1,1
7C AC 92 05 08 00 12 E0,0.432,23,1,1
7C AC 92 05 08 00 12 E0,0.428,23,1,1
4F AC 92 05 08 00 12 E0,0,23,0,1
4F AC 92 05 08 00 12 E0,0.434,23,0,1
4F AC 92 05 08 00 12 E0,1367.05,23,0,1
4F AC 92 05 08 00 12 E0,81819.5,23,0,1
4F AC 92 05 08 00 12 E0,0.432,23,0,1
4F AC 92 05 08 00 12 E0,1464.68,23,0,1
4F AC 92 05 08 00 12 E0,0.483,23,0,1
4F AC 92 05 08 00 12 E0,0.433,23,0,1
4F AC 92 05 08 00 12 E0,13.831,23,0,1
4F AC 92 05 08 00 12 E0,0.431,23,0,1
4F AC 92 05 08 00 12 E0,0.433,23,0,1
4F AC 92 05 08 00 12 E0,314.979,23,0,1
4F AC 92 05 08 00 12 E0,0.432,23,0,1
4F AC 92 05 08 00 12 E0,1490.02,23,0,1
4F AC 92 05 08 00 12 E0,0.475,23,0,1
4F AC 92 05 08 00 12 E0,0,23,0,1
4F AC 92 05 08 00 12 E0,0.434,23,0,1
70 A8 92 05 08 00 12 E0,0,24,1,1
70 A8 92 05 08 00 12 E0,0.433,24,1,1
70 A8 92 05 08 00 12 E0,0.435,24,1,1
70 A8 92 05 08 00 12 E0,26.411,24,1,1
F4 A5 92 05 08 00 12 E0,0,24,0,1
F4 A5 92 05 08 00 12 E0,0.426,24,0,1
F4 A5 92 05 08 00 12 E0,4.515,24,0,1
F4 A5 92 05 08 00 12 E0,0.426,24,0,1
F4 A5 92 05 08 00 12 E0,766.789,24,0,1
F4 A5 92 05 08 00 12 E0,0.473,24,0,1
F4 A5 92 05 08 00 12 E0,5.379,24,0,1
F4 A5 92 05 08 00 12 E0,4.486,24,0,1
F4 A5 92 05 08 00 12 E0,0.425,24,0,1
F4 A5 92 05 08 00 12 E0,0.454,24,0,1
F4 A5 92 05 08 00 12 E0,0.426,24,0,1
F4 A5 92 05 08 00 12 E0,6.748,24,0,1
F4 A5 92 05 08 00 12 E0,0.409,24,0,1
F4 A5 92 05 08 00 12 E0,0.435,24,0,1
F4 A5 92 05 08 00 12 E0,0.411,24,0,1
F4 A5 92 05 08 00 12 E0,0,24,0,1
F4 A5 92 05 08 00 12 E0,0.432,24,0,1
F4 A5 92 05 08 00 12 E0,0.421,24,0,1
F4 A5 92 05 08 00 12 E0,0.443,24,0,1
F4 A5 92 05 08 00 12 E0,0.431,24,0,1
F4 A5 92 05 08 00 12 E0,0.917,24,0,1
F4 A5 92 05 08 00 12 E0,0.443,24,0,1
F4 A5 92 05 08 00 12 E0,0.433,24,0,1
F4 A5 92 05 08 00 12 E0,0.431,24,0,1
F4 A5 92 05 08 00 12 E0,0.444,24,0,1
F4 A5 92 05 08 00 12 E0,0.427,24,0,1
F4 A5 92 05 08 00 12 E0,0.431,24,0,1
F4 A5 92 05 08 00 12 E0,0.425,24,0,1
F4 A5 92 05 08 00 12 E0,0.434,24,0,1
F4 A5 92 05 08 00 12 E0,0.426,24,0,1
F4 A5 92 05 08 00 12 E0,0.467,24,0,1
F4 A5 92 05 08 00 12 E0,0.435,24,0,1
F4 A5 92 05 08 00 12 E0,0.438,24,0,1
F4 A5 92 05 08 00 12 E0,0.432,24,0,1
F4 A5 92 05 08 00 12 E0,0.427,24,0,1
F4 A5 92 05 08 00 12 E0,0.468,24,0,1
F4 A5 92 05 08 00 12 E0,0.431,24,0,1
F4 A5 92 05 08 00 12 E0,0.466,24,0,1
F4 A5 92 05 08 00 12 E0,0.425,24,0,1
F4 A5 92 05 08 00 12 E0,0.431,24,0,1
F4 A5 92 05 08 00 12 E0,0.441,24,0,1
F4 A5 92 05 08 00 12 E0,0.426,24,0,1
F4 A5 92 05 08 00 12 E0,0.431,24,0,1
F4 A5 92 05 08 00 12 E0,0.466,24,0,1
F4 A5 92 05 08 00 12 E0,0.431,24,0,1
F4 A5 92 05 08 00 12 E0,0.438,24,0,1
F4 A5 92 05 08 00 12 E0,0.422,24,0,1
F4 A5 92 05 08 00 12 E0,282.294,24,0,1
F4 A5 92 05 08 00 12 E0,0.426,24,0,1
F4 A5 92 05 08 00 12 E0,14.415,24,0,1
F4 A5 92 05 08 00 12 E0,0.433,24,0,1
F4 A5 92 05 08 00 12 E0,12.208,24,0,1
F4 A5 92 05 08 00 12 E0,0.426,24,0,1
F4 A5 92 05 08 00 12 E0,0.434,24,0,1
F4 A5 92 05 08 00 12 E0,84116,24,0,1
F4 A5 92 05 08 00 12 E0,26.224,24,0,1
F4 A5 92 05 08 00 12 E0,0.421,24,0,1
F4 A5 92 05 08 00 12 E0,20.718,24,0,1
F4 A5 92 05 08 00 12 E0,0.432,24,0,1
F4 A5 92 05 08 00 12 E0,0.426,24,0,1
F4 A5 92 05 08 00 12 E0,13.137,24,0,1
F4 A5 92 05 08 00 12 E0,493.578,24,0,1
F4 A5 92 05 08 00 12 E0,11.925,24,0,1
F4 A5 92 05 08 00 12 E0,0.429,24,0,1
F4 A5 92 05 08 00 12 E0,0.425,24,0,1
F4 A5 92 05 08 00 12 E0,0.426,24,0,1
F4 A5 92 05 08 00 12 E0,5.356,24,0,1
F4 A5 92 05 08 00 12 E0,0.428,24,0,1
F4 A5 92 05 08 00 12 E0,5.417,24,0,1
F4 A5 92 05 08 00 12 E0,0.425,24,0,1
F4 A5 92 05 08 00 12 E0,0.431,24,0,1
F4 A5 92 05 08 00 12 E0,36.184,24,0,1
F4 A5 92 05 08 00 12 E0,0.432,24,0,1
F4 A5 92 05 08 00 12 E0,0.442,24,0,1
F4 A5 92 05 08 00 12 E0,0.428,24,0,1
F4 A5 92 05 08 00 12 E0,2374.43,24,0,0
F4 A5 92 05 08 00 12 E0,7.699,24,0,0
F4 A5 92 05 08 00 12 E0,0.427,24,0,0
F4 A5 92 05 08 00 12 E0,1113.6,24,0,0
F4 A5 92 05 08 00 12 E0,7.19,24,0,0
F4 A5 92 05 08 00 12 E0,0,24,0,1
F4 A5 92 05 08 00 12 E0,0.432,24,0,1
F4 A5 92 05 08 00 12 E0,1040.95,24,0,1
F4 A5 92 05 08 00 12 E0,6.28,24,0,1
F4 A5 92 05 08 00 12 E0,0.427,24,0,1
F4 A5 92 05 08 00 12 E0,0.431,24,0,1
F4 A5 92 05 08 00 12 E0,0.442,24,0,1
F4 A5 92 05 08 00 12 E0,0.432,24,0,1
F4 A5 92 05 08 00 12 E0,0.431,24,0,1
F4 A5 92 05 08 00 12 E0,6.79,24,0,1
F4 A5 92 05 08 00 12 E0,0.434,24,0,1
F4 A5 92 05 08 00 12 E0,0.42,24,0,1
F4 A5 92 05 08 00 12 E0,36.22,24,0,1
F4 A5 92 05 08 00 12 E0,1573.53,24,0,1
F4 A5 92 05 08 00 12 E0,0.426,24,0,1
F4 A5 92 05 08 00 12 E0,5.927,24,0,1
F4 A5 92 05 08 00 12 E0,1034.51,24,0,1
F4 A5 92 05 08 00 12 E0,0.427,24,0,1
F4 A5 92 05 08 00 12 E0,0.42,24,0,1
F4 A5 92 05 08 00 12 E0,0.425,24,0,1
F4 A5 92 05 08 00 12 E0,0.428,24,0,1
F4 A5 92 05 08 00 12 E0,0.443,24,0,1
F4 A5 92 05 08 00 12 E0,0.425,24,0,1
F4 A5 92 05 08 00 12 E0,4.844,24,0,1
F4 A5 92 05 08 00 12 E0,0.461,24,0,1
F4 A5 92 05 08 00 12 E0,79877.2,24,0,1
F4 A5 92 05 08 00 12 E0,0.432,24,0,1
F4 A5 92 05 08 00 12 E0,0.47,24,0,1
F4 A5 92 05 08 00 12 E0,0.433,24,0,1
F4 A5 92 05 08 00 12 E0,11.662,24,0,1
F4 A5 92 05 08 00 12 E0,0.47,24,0,1
F4 A5 92 05 08 00 12 E0,0.427,24,0,1
F4 A5 92 05 08 00 12 E0,5974.39,24,0,1
F4 A5 92 05 08 00 12 E0,0.433,24,0,1
F4 A5 92 05 08 00 12 E0,35.633,24,0,1
F4 A5 92 05 08 00 12 E0,0.426,24,0,1
F4 A5 92 05 08 00 12 E0,0.427,24,0,1
F4 A5 92 05 08 00 12 E0,415.717,24,0,1
F4 A5 92 05 08 00 12 E0,0.422,24,0,1
F4 A5 92 05 08 00 12 E0,5,24,0,1
F4 A5 92 05 08 00 12 E0,1108.47,24,0,1
F4 A5 92 05 08 00 12 E0,5.334,24,0,1
F4 A5 92 05 08 00 12 E0,0.473,24,0,1
F4 A5 92 05 08 00 12 E0,0.421,24,0,1
F4 A5 92 05 08 00 12 E0,0.42,24,0,1
F4 A5 92 05 08 00 12 E0,391.114,24,0,1
F4 A5 92 05 08 00 12 E0,0.432,24,0,1
F4 A5 92 05 08 00 12 E0,0.447,24,0,1
F4 A5 92 05 08 00 12 E0,6.773,24,0,1
F4 A5 92 05 08 00 12 E0,0.444,24,0,1
F4 A5 92 05 08 00 12 E0,787.864,24,0,1
F4 A5 92 05 08 00 12 E0,11.625,24,0,1
F4 A5 92 05 08 00 12 E0,0.414,24,0,1
F4 A5 92 05 08 00 12 E0,0.432,24,0,1
F4 A5 92 05 08 00 12 E0,293.037,24,0,1
F4 A5 92 05 08 00 12 E0,0.454,24,0,1
F4 A5 92 05 08 00 12 E0,6.371,24,0,1
F4 A5 92 05 08 00 12 E0,1375.94,24,0,1
F4 A5 92 05 08 00 12 E0,0.422,24,0,1
F4 A5 92 05 08 00 12 E0,0.426,24,0,1
F4 A5 92 05 08 00 12 E0,36.145,24,0,1
F4 A5 92 05 08 00 12 E0,0.428,24,0,1
F4 A5 92 05 08 00 12 E0,23.035,24,0,1
F4 A5 92 05 08 00 12 E0,144.607,24,0,1
F4 A5 92 05 08 00 12 E0,0.447,24,0,1
F4 A5 92 05 08 00 12 E0,0.427,24,0,1
F4 A5 92 05 08 00 12 E0,12.142,24,0,1
F4 A5 92 05 08 00 12 E0,0,24,0,0
F4 A5 92 05 08 00 12 E0,3.248,24,0,0
F4 A5 92 05 08 00 12 E0,0.446,24,0,0
F4 A5 92 05 08 00 12 E0,36.826,24,0,0
F4 A5 92 05 08 00 12 E0,0.426,24,0,0
F4 A5 92 05 08 00 12 E0,8.575,24,0,0
F4 A5 92 05 08 00 12 E0,0.434,24,0,0
F4 A5 92 05 08 00 12 E0,0,24,0,1
F4 A5 92 05 08 00 12 E0,0.432,24,0,1
F4 A5 92 05 08 00 12 E0,0.433,24,0,1
F4 A5 92 05 08 00 12 E0,0.422,24,0,1
F4 A5 92 05 08 00 12 E0,0.437,24,0,1
F4 A5 92 05 08 00 12 E0,10.528,24,0,1
F4 A5 92 05 08 00 12 E0,0.428,24,0,1
F4 A5 92 05 08 00 12 E0,43.079,24,0,1
F4 A5 92 05 08 00 12 E0,0.471,24,0,1
F4 A5 92 05 08 00 12 E0,0.428,24,0,1
F4 A5 92 05 08 00 12 E0,0.456,24,0,1
F4 A5 92 05 08 00 12 E0,0.427,24,0,1
F4 A5 92 05 08 00 12 E0,121.797,24,0,1
F4 A5 92 05 08 00 12 E0,7.142,24,0,1
F4 A5 92 05 08 00 12 E0,0.432,24,0,1
F4 A5 92 05 08 00 12 E0,86301.9,24,0,0
F4 A5 92 05 08 00 12 E0,0.432,24,0,0
F4 A5 92 05 08 00 12 E0,0.882,24,0,0
F4 A5 92 05 08 00 12 E0,0.431,24,0,0
F4 A5 92 05 08 00 12 E0,0.463,24,0,0
F4 A5 92 05 08 00 12 E0,0.431,24,0,0
F4 A5 92 05 08 00 12 E0,0.472,24,0,0
F4 A5 92 05 08 00 12 E0,0.421,24,0,0
F4 A5 92 05 08 00 12 E0,0.431,24,0,0
F4 A5 92 05 08 00 12 E0,0.431,24,0,0
F4 A5 92 05 08 00 12 E0,313.447,24,0,0
F4 A5 92 05 08 00 12 E0,0.432,24,0,0
F4 A5 92 05 08 00 12 E0,80.881,24,0,0
F4 A5 92 05 08 00 12 E0,0.433,24,0,0
F4 A5 92 05 08 00 12 E0,0.431,24,0,0
F4 A5 92 05 08 00 12 E0,0.433,24,0,0
F4 A5 92 05 08 00 12 E0,6.887,24,0,0
F4 A5 92 05 08 00 12 E0,0.426,24,0,0
F4 A5 92 05 08 00 12 E0,44.936,24,0,0
F4 A5 92 05 08 00 12 E0,0.428,24,0,0
F4 A5 92 05 08 00 12 E0,0.425,24,0,0
F4 A5 92 05 08 00 12 E0,4.448,24,0,0
F4 A5 92 05 08 00 12 E0,0.462,24,0,0
F4 A5 92 05 08 00 12 E0,0.433,24,0,0
F4 A5 92 05 08 00 12 E0,82054.6,24,0,1
F4 A5 92 05 08 00 12 E0,0.432,24,0,1
F4 A5 92 05 08 00 12 E0,14.176,24,0,1
F4 A5 92 05 08 00 12 E0,0.451,24,0,1
F4 A5 92 05 08 00 12 E0,0.427,24,0,1
F4 A5 92 05 08 00 12 E0,123.942,24,0,1
F4 A5 92 05 08 00 12 E0,13.086,24,0,1
