rfid,flight_duration,nosema,gbd
7C A8 92 05 08 00 12 E0,0,1,1
7C A8 92 05 08 00 12 E0,0.474,1,1
7C A8 92 05 08 00 12 E0,0,1,1
7C A8 92 05 08 00 12 E0,202.246,1,1
7C A8 92 05 08 00 12 E0,5947.27,1,1
7C A8 92 05 08 00 12 E0,0.432,1,1
7C A8 92 05 08 00 12 E0,0.431,1,1
7C A8 92 05 08 00 12 E0,0.435,1,1
7C A8 92 05 08 00 12 E0,0.432,1,1
7C A8 92 05 08 00 12 E0,0.477,1,1
7C A8 92 05 08 00 12 E0,0.404,1,1
7C A8 92 05 08 00 12 E0,0.432,1,1
7C A8 92 05 08 00 12 E0,6.004,1,1
7C A8 92 05 08 00 12 E0,0.434,1,1
7C A8 92 05 08 00 12 E0,33.539,1,1
7C A8 92 05 08 00 12 E0,0.432,1,1
7C A8 92 05 08 00 12 E0,0.433,1,1
7C A8 92 05 08 00 12 E0,0.437,1,1
7C A8 92 05 08 00 12 E0,0.431,1,1
7C A8 92 05 08 00 12 E0,0.427,1,1
7C A8 92 05 08 00 12 E0,3575.53,1,1
7C A8 92 05 08 00 12 E0,0.447,1,1
7C A8 92 05 08 00 12 E0,0.431,1,1
7C A8 92 05 08 00 12 E0,0.433,1,1
7C A8 92 05 08 00 12 E0,0.432,1,1
7C A8 92 05 08 00 12 E0,0.433,1,1
7C A8 92 05 08 00 12 E0,0.433,1,1
7C A8 92 05 08 00 12 E0,0.431,1,1
7C A8 92 05 08 00 12 E0,0.431,1,1
7C A8 92 05 08 00 12 E0,0.474,1,1
7C A8 92 05 08 00 12 E0,14.412,1,1
7C A8 92 05 08 00 12 E0,0.432,1,1
7C A8 92 05 08 00 12 E0,0.433,1,1
7C A8 92 05 08 00 12 E0,21.397,1,1
7C A8 92 05 08 00 12 E0,0.434,1,1
7C A8 92 05 08 00 12 E0,0.885,1,1
7C A8 92 05 08 00 12 E0,0.444,1,1
7C A8 92 05 08 00 12 E0,36.677,1,1
7C A8 92 05 08 00 12 E0,5.73,1,1
F9 A7 92 05 08 00 12 E0,0,0,1
F9 A7 92 05 08 00 12 E0,0.464,0,1
F9 A7 92 05 08 00 12 E0,6.337,0,1
F9 A7 92 05 08 00 12 E0,0.425,0,1
F9 A7 92 05 08 00 12 E0,0.462,0,1
53 A8 92 05 08 00 12 E0,0,1,1
53 A8 92 05 08 00 12 E0,0.428,1,1
53 A8 92 05 08 00 12 E0,0.425,1,1
53 A8 92 05 08 00 12 E0,0.431,1,1
53 A8 92 05 08 00 12 E0,150.662,1,1
53 A8 92 05 08 00 12 E0,0.449,1,1
53 A8 92 05 08 00 12 E0,1116.76,1,1
53 A8 92 05 08 00 12 E0,0,1,1
53 A8 92 05 08 00 12 E0,79958.3,1,1
53 A8 92 05 08 00 12 E0,2220.98,1,1
53 A8 92 05 08 00 12 E0,312.026,1,1
53 A8 92 05 08 00 12 E0,0.431,1,1
53 A8 92 05 08 00 12 E0,0.431,1,1
53 A8 92 05 08 00 12 E0,2376.05,1,1
53 A8 92 05 08 00 12 E0,0.474,1,1
53 A8 92 05 08 00 12 E0,0.885,1,1
53 A8 92 05 08 00 12 E0,84349.7,1,1
53 A8 92 05 08 00 12 E0,87126.7,1,1
53 A8 92 05 08 00 12 E0,84166.9,1,1
53 A8 92 05 08 00 12 E0,1509.06,1,1
53 A8 92 05 08 00 12 E0,0.433,1,1
53 A8 92 05 08 00 12 E0,280.947,1,1
53 A8 92 05 08 00 12 E0,0,1,1
53 A8 92 05 08 00 12 E0,0.434,1,1
53 A8 92 05 08 00 12 E0,3058.93,1,1
53 A8 92 05 08 00 12 E0,81636.5,1,1
53 A8 92 05 08 00 12 E0,0.888,1,1
53 A8 92 05 08 00 12 E0,0.431,1,1
53 A8 92 05 08 00 12 E0,4.999,1,1
53 A8 92 05 08 00 12 E0,3221.63,1,0
53 A8 92 05 08 00 12 E0,2822.29,1,0
53 A8 92 05 08 00 12 E0,0.435,1,0
53 A8 92 05 08 00 12 E0,0.431,1,0
53 A8 92 05 08 00 12 E0,4.045,1,0
53 A8 92 05 08 00 12 E0,0.472,1,0
53 A8 92 05 08 00 12 E0,0.439,1,0
53 A8 92 05 08 00 12 E0,0.402,1,0
53 A8 92 05 08 00 12 E0,1874.54,1,0
53 A8 92 05 08 00 12 E0,0.432,1,0
53 A8 92 05 08 00 12 E0,1720.28,1,0
53 A8 92 05 08 00 12 E0,0,1,1
53 A8 92 05 08 00 12 E0,0.438,1,1
53 A8 92 05 08 00 12 E0,0.473,1,1
53 A8 92 05 08 00 12 E0,1560.04,1,1
53 A8 92 05 08 00 12 E0,84294.1,1,1
53 A8 92 05 08 00 12 E0,2351.67,1,1
53 A8 92 05 08 00 12 E0,0.435,1,1
53 A8 92 05 08 00 12 E0,2778.71,1,1
53 A8 92 05 08 00 12 E0,0.443,1,1
53 A8 92 05 08 00 12 E0,386.595,1,1
53 A8 92 05 08 00 12 E0,81552.2,1,1
53 A8 92 05 08 00 12 E0,1846.7,1,1
53 A8 92 05 08 00 12 E0,0.426,1,1
69 B4 92 05 08 00 12 E0,0,0,1
69 B4 92 05 08 00 12 E0,0.422,0,1
69 B4 92 05 08 00 12 E0,0.431,0,1
69 B4 92 05 08 00 12 E0,0,0,1
69 B4 92 05 08 00 12 E0,0.42,0,1
69 B4 92 05 08 00 12 E0,0.432,0,1
69 B4 92 05 08 00 12 E0,0.433,0,1
69 B4 92 05 08 00 12 E0,0.431,0,1
69 B4 92 05 08 00 12 E0,0.419,0,1
69 B4 92 05 08 00 12 E0,93004.9,0,1
69 B4 92 05 08 00 12 E0,0.432,0,1
69 B4 92 05 08 00 12 E0,0.434,0,1
69 B4 92 05 08 00 12 E0,0.426,0,1
69 B4 92 05 08 00 12 E0,0.442,0,1
69 B4 92 05 08 00 12 E0,0.433,0,1
69 B4 92 05 08 00 12 E0,0.419,0,1
69 B4 92 05 08 00 12 E0,0.431,0,1
69 B4 92 05 08 00 12 E0,0.427,0,1
69 B4 92 05 08 00 12 E0,0.425,0,1
69 B4 92 05 08 00 12 E0,9.365,0,1
69 B4 92 05 08 00 12 E0,0.421,0,1
69 B4 92 05 08 00 12 E0,0.464,0,1
69 B4 92 05 08 00 12 E0,0.425,0,1
69 B4 92 05 08 00 12 E0,316.523,0,1
69 B4 92 05 08 00 12 E0,26.598,0,1
69 B4 92 05 08 00 12 E0,0.428,0,1
69 B4 92 05 08 00 12 E0,0.431,0,1
69 B4 92 05 08 00 12 E0,0.436,0,1
69 B4 92 05 08 00 12 E0,0.427,0,1
69 B4 92 05 08 00 12 E0,1947.7,0,1
69 B4 92 05 08 00 12 E0,15.445,0,1
69 B4 92 05 08 00 12 E0,0.433,0,1
69 B4 92 05 08 00 12 E0,0.464,0,1
69 B4 92 05 08 00 12 E0,551.209,0,1
69 B4 92 05 08 00 12 E0,0.474,0,1
69 B4 92 05 08 00 12 E0,7.577,0,1
69 B4 92 05 08 00 12 E0,0.42,0,1
69 B4 92 05 08 00 12 E0,0.433,0,1
69 B4 92 05 08 00 12 E0,0.425,0,1
69 B4 92 05 08 00 12 E0,0.431,0,1
69 B4 92 05 08 00 12 E0,0.44,0,1
69 B4 92 05 08 00 12 E0,0.413,0,1
69 B4 92 05 08 00 12 E0,1515.66,0,1
69 B4 92 05 08 00 12 E0,32.514,0,1
69 B4 92 05 08 00 12 E0,0.434,0,1
69 B4 92 05 08 00 12 E0,142.701,0,1
69 B4 92 05 08 00 12 E0,0.438,0,1
69 B4 92 05 08 00 12 E0,18.986,0,1
69 B4 92 05 08 00 12 E0,0.433,0,1
69 B4 92 05 08 00 12 E0,0,0,1
69 B4 92 05 08 00 12 E0,0.876,0,1
69 B4 92 05 08 00 12 E0,0.431,0,1
69 B4 92 05 08 00 12 E0,6.359,0,1
69 B4 92 05 08 00 12 E0,0.432,0,1
69 B4 92 05 08 00 12 E0,3136.99,0,1
69 B4 92 05 08 00 12 E0,0.433,0,1
69 B4 92 05 08 00 12 E0,17.595,0,1
69 B4 92 05 08 00 12 E0,0,0,0
69 B4 92 05 08 00 12 E0,0.455,0,0
69 B4 92 05 08 00 12 E0,0,0,1
69 B4 92 05 08 00 12 E0,0.429,0,1
69 B4 92 05 08 00 12 E0,0.46,0,1
69 B4 92 05 08 00 12 E0,2946.34,0,1
69 B4 92 05 08 00 12 E0,0.434,0,1
69 B4 92 05 08 00 12 E0,11882.5,0,1
69 B4 92 05 08 00 12 E0,0.434,0,1
69 B4 92 05 08 00 12 E0,20.857,0,1
69 B4 92 05 08 00 12 E0,0.448,0,1
69 B4 92 05 08 00 12 E0,24.935,0,1
69 B4 92 05 08 00 12 E0,0.454,0,1
69 B4 92 05 08 00 12 E0,0.433,0,1
69 B4 92 05 08 00 12 E0,0.431,0,1
69 B4 92 05 08 00 12 E0,935.052,0,1
69 B4 92 05 08 00 12 E0,0.432,0,1
69 B4 92 05 08 00 12 E0,0.454,0,1
77 A8 92 05 08 00 12 E0,0,1,1
77 A8 92 05 08 00 12 E0,0.434,1,1
77 A8 92 05 08 00 12 E0,0.431,1,1
77 A8 92 05 08 00 12 E0,0.431,1,1
77 A8 92 05 08 00 12 E0,0.433,1,1
77 A8 92 05 08 00 12 E0,0.468,1,1
77 A8 92 05 08 00 12 E0,0.419,1,1
77 A8 92 05 08 00 12 E0,0.433,1,1
77 A8 92 05 08 00 12 E0,0.431,1,1
77 A8 92 05 08 00 12 E0,0.403,1,1
77 A8 92 05 08 00 12 E0,0.433,1,1
77 A8 92 05 08 00 12 E0,0.438,1,1
77 A8 92 05 08 00 12 E0,0.42,1,1
77 A8 92 05 08 00 12 E0,0.433,1,1
77 A8 92 05 08 00 12 E0,0.425,1,1
77 A8 92 05 08 00 12 E0,0.432,1,1
77 A8 92 05 08 00 12 E0,0.469,1,1
77 A8 92 05 08 00 12 E0,0.432,1,1
77 A8 92 05 08 00 12 E0,0.431,1,1
77 A8 92 05 08 00 12 E0,0.428,1,1
77 A8 92 05 08 00 12 E0,0.432,1,1
77 A8 92 05 08 00 12 E0,0.432,1,1
77 A8 92 05 08 00 12 E0,0.459,1,1
77 A8 92 05 08 00 12 E0,0.431,1,1
77 A8 92 05 08 00 12 E0,0.431,1,1
77 A8 92 05 08 00 12 E0,2.675,1,1
77 A8 92 05 08 00 12 E0,0,1,1
77 A8 92 05 08 00 12 E0,0.47,1,1
77 A8 92 05 08 00 12 E0,8.621,1,1
77 A8 92 05 08 00 12 E0,5.399,1,1
77 A8 92 05 08 00 12 E0,0.425,1,1
9F A8 92 05 08 00 12 E0,0,1,1
9F A8 92 05 08 00 12 E0,0.467,1,1
9F A8 92 05 08 00 12 E0,16.238,1,1
9F A8 92 05 08 00 12 E0,0.425,1,1
9F A8 92 05 08 00 12 E0,0.466,1,1
9F A8 92 05 08 00 12 E0,0.425,1,1
9F A8 92 05 08 00 12 E0,0.425,1,1
9F A8 92 05 08 00 12 E0,0.427,1,1
9F A8 92 05 08 00 12 E0,0.44,1,1
9F A8 92 05 08 00 12 E0,0.425,1,1
9F A8 92 05 08 00 12 E0,0.427,1,1
61 AC 92 05 08 00 12 E0,0,0,1
61 AC 92 05 08 00 12 E0,1356.01,0,1
61 AC 92 05 08 00 12 E0,0.404,0,1
61 AC 92 05 08 00 12 E0,0.409,0,1
61 AC 92 05 08 00 12 E0,425.071,0,1
61 AC 92 05 08 00 12 E0,0.435,0,1
61 AC 92 05 08 00 12 E0,0.431,0,1
61 AC 92 05 08 00 12 E0,0.425,0,1
61 AC 92 05 08 00 12 E0,9.843,0,1
61 AC 92 05 08 00 12 E0,0.434,0,1
61 AC 92 05 08 00 12 E0,0.431,0,1
61 AC 92 05 08 00 12 E0,0.439,0,1
61 AC 92 05 08 00 12 E0,0.427,0,1
61 AC 92 05 08 00 12 E0,0.431,0,1
79 A8 92 05 08 00 12 E0,0,1,1
79 A8 92 05 08 00 12 E0,0.435,1,1
79 A8 92 05 08 00 12 E0,0.448,1,1
79 A8 92 05 08 00 12 E0,16.364,1,1
79 A8 92 05 08 00 12 E0,0.426,1,1
79 A8 92 05 08 00 12 E0,0.449,1,1
4C AC 92 05 08 00 12 E0,0,1,1
2E A6 92 05 08 00 12 E0,0,0,1
2E A6 92 05 08 00 12 E0,0.432,0,1
2E A6 92 05 08 00 12 E0,0.443,0,1
2E A6 92 05 08 00 12 E0,0.433,0,1
2E A6 92 05 08 00 12 E0,0.419,0,1
2E A6 92 05 08 00 12 E0,0.447,0,1
2E A6 92 05 08 00 12 E0,0.433,0,1
2E A6 92 05 08 00 12 E0,3637.85,0,1
2E A6 92 05 08 00 12 E0,0,0,1
2E A6 92 05 08 00 12 E0,0.434,0,1
2E A6 92 05 08 00 12 E0,5.036,0,1
2E A6 92 05 08 00 12 E0,0.427,0,1
2E A6 92 05 08 00 12 E0,347087,0,1
2E A6 92 05 08 00 12 E0,0.422,0,1
2E A6 92 05 08 00 12 E0,0.425,0,1
2E A6 92 05 08 00 12 E0,17.506,0,1
2E A6 92 05 08 00 12 E0,0.426,0,1
2E A6 92 05 08 00 12 E0,0.437,0,1
2E A6 92 05 08 00 12 E0,0.465,0,1
2E A6 92 05 08 00 12 E0,0.419,0,1
2E A6 92 05 08 00 12 E0,0.432,0,1
2E A6 92 05 08 00 12 E0,0.434,0,1
2E A6 92 05 08 00 12 E0,0.431,0,1
2E A6 92 05 08 00 12 E0,512.039,0,1
2E A6 92 05 08 00 12 E0,0.433,0,1
2E A6 92 05 08 00 12 E0,4.099,0,1
2E A6 92 05 08 00 12 E0,0.425,0,1
EA AB 92 05 08 00 12 E0,0,1,1
EA AB 92 05 08 00 12 E0,0.432,1,1
EA AB 92 05 08 00 12 E0,2564.97,1,1
EA AB 92 05 08 00 12 E0,0,1,1
EA AB 92 05 08 00 12 E0,0.432,1,1
EA AB 92 05 08 00 12 E0,0,1,1
EA AB 92 05 08 00 12 E0,1797.45,1,1
EA AB 92 05 08 00 12 E0,2873.5,1,1
EA AB 92 05 08 00 12 E0,13.444,1,1
EA AB 92 05 08 00 12 E0,0.431,1,1
43 A6 92 05 08 00 12 E0,0,0,1
43 A6 92 05 08 00 12 E0,0.432,0,1
43 A6 92 05 08 00 12 E0,26.692,0,1
43 A6 92 05 08 00 12 E0,0.427,0,1
43 A6 92 05 08 00 12 E0,0.426,0,1
43 A6 92 05 08 00 12 E0,0,0,1
43 A6 92 05 08 00 12 E0,0.426,0,1
43 A6 92 05 08 00 12 E0,0.441,0,1
43 A6 92 05 08 00 12 E0,28.637,0,1
43 A6 92 05 08 00 12 E0,897.96,0,1
43 A6 92 05 08 00 12 E0,0.425,0,1
43 A6 92 05 08 00 12 E0,0.433,0,1
43 A6 92 05 08 00 12 E0,0.431,0,1
43 A6 92 05 08 00 12 E0,0.439,0,1
43 A6 92 05 08 00 12 E0,0.428,0,1
43 A6 92 05 08 00 12 E0,0.419,0,1
43 A6 92 05 08 00 12 E0,0.432,0,1
43 A6 92 05 08 00 12 E0,0.436,0,1
43 A6 92 05 08 00 12 E0,0.431,0,1
43 A6 92 05 08 00 12 E0,0.431,0,1
43 A6 92 05 08 00 12 E0,0.431,0,1
43 A6 92 05 08 00 12 E0,0.441,0,1
43 A6 92 05 08 00 12 E0,20.072,0,1
43 A6 92 05 08 00 12 E0,0.419,0,1
43 A6 92 05 08 00 12 E0,846.164,0,1
43 A6 92 05 08 00 12 E0,0.426,0,1
43 A6 92 05 08 00 12 E0,9.362,0,1
43 A6 92 05 08 00 12 E0,0.42,0,1
43 A6 92 05 08 00 12 E0,1760.91,0,1
43 A6 92 05 08 00 12 E0,0.435,0,1
43 A6 92 05 08 00 12 E0,0.419,0,1
43 A6 92 05 08 00 12 E0,4.157,0,1
43 A6 92 05 08 00 12 E0,0.421,0,1
43 A6 92 05 08 00 12 E0,1491.43,0,1
43 A6 92 05 08 00 12 E0,21.487,0,1
43 A6 92 05 08 00 12 E0,1.336,0,1
43 A6 92 05 08 00 12 E0,0.464,0,1
43 A6 92 05 08 00 12 E0,0.425,0,1
43 A6 92 05 08 00 12 E0,1134.09,0,1
43 A6 92 05 08 00 12 E0,0.436,0,1
43 A6 92 05 08 00 12 E0,3.672,0,1
43 A6 92 05 08 00 12 E0,0.448,0,1
43 A6 92 05 08 00 12 E0,0.425,0,1
43 A6 92 05 08 00 12 E0,0.425,0,1
43 A6 92 05 08 00 12 E0,0.458,0,1
43 A6 92 05 08 00 12 E0,256325,0,1
43 A6 92 05 08 00 12 E0,0.432,0,1
43 A6 92 05 08 00 12 E0,0.431,0,1
43 A6 92 05 08 00 12 E0,73491.5,0,1
43 A6 92 05 08 00 12 E0,3.714,0,1
43 A6 92 05 08 00 12 E0,0.425,0,1
43 A6 92 05 08 00 12 E0,400.715,0,1
43 A6 92 05 08 00 12 E0,0.428,0,1
43 A6 92 05 08 00 12 E0,6115.71,0,1
43 A6 92 05 08 00 12 E0,0.421,0,1
43 A6 92 05 08 00 12 E0,0.433,0,1
43 A6 92 05 08 00 12 E0,5.506,0,1
43 A6 92 05 08 00 12 E0,0.426,0,1
43 A6 92 05 08 00 12 E0,0.453,0,1
30 A6 92 05 08 00 12 E0,0,0,1
30 A6 92 05 08 00 12 E0,0.479,0,1
30 A6 92 05 08 00 12 E0,0.432,0,1
30 A6 92 05 08 00 12 E0,27.065,0,1
30 A6 92 05 08 00 12 E0,0.474,0,1
30 A6 92 05 08 00 12 E0,4260.5,0,1
30 A6 92 05 08 00 12 E0,0.432,0,1
30 A6 92 05 08 00 12 E0,0,0,1
30 A6 92 05 08 00 12 E0,0.428,0,1
30 A6 92 05 08 00 12 E0,17.919,0,1
30 A6 92 05 08 00 12 E0,0,0,1
30 A6 92 05 08 00 12 E0,0.42,0,1
30 A6 92 05 08 00 12 E0,0.432,0,1
30 A6 92 05 08 00 12 E0,4.126,0,1
30 A6 92 05 08 00 12 E0,2916.91,0,1
30 A6 92 05 08 00 12 E0,10.274,0,1
30 A6 92 05 08 00 12 E0,425.643,0,1
30 A6 92 05 08 00 12 E0,0,0,0
30 A6 92 05 08 00 12 E0,17.456,0,0
30 A6 92 05 08 00 12 E0,0.432,0,0
30 A6 92 05 08 00 12 E0,0.476,0,0
30 A6 92 05 08 00 12 E0,59.196,0,0
30 A6 92 05 08 00 12 E0,0.421,0,0
30 A6 92 05 08 00 12 E0,1958.97,0,0
30 A6 92 05 08 00 12 E0,3740.42,0,0
30 A6 92 05 08 00 12 E0,0.426,0,0
30 A6 92 05 08 00 12 E0,0.451,0,0
9A AB 92 05 08 00 12 E0,0,1,1
9A AB 92 05 08 00 12 E0,0,1,1
9A AB 92 05 08 00 12 E0,0.434,1,1
9A AB 92 05 08 00 12 E0,0.426,1,1
9A AB 92 05 08 00 12 E0,0.442,1,1
9A AB 92 05 08 00 12 E0,0.882,1,1
9A AB 92 05 08 00 12 E0,0.465,1,1
9A AB 92 05 08 00 12 E0,0.434,1,1
9A AB 92 05 08 00 12 E0,30.642,1,1
9A AB 92 05 08 00 12 E0,0.433,1,1
9A AB 92 05 08 00 12 E0,0.434,1,1
9A AB 92 05 08 00 12 E0,0.425,1,1
9A AB 92 05 08 00 12 E0,0.426,1,1
9A AB 92 05 08 00 12 E0,0.433,1,1
9A AB 92 05 08 00 12 E0,0.432,1,1
9A AB 92 05 08 00 12 E0,44.472,1,1
9A AB 92 05 08 00 12 E0,0.429,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.439,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.42,1,1
9A AB 92 05 08 00 12 E0,0.439,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.421,1,1
9A AB 92 05 08 00 12 E0,0.425,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.475,1,1
9A AB 92 05 08 00 12 E0,0.425,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.433,1,1
9A AB 92 05 08 00 12 E0,0.432,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.433,1,1
9A AB 92 05 08 00 12 E0,0.432,1,1
9A AB 92 05 08 00 12 E0,16.257,1,1
9A AB 92 05 08 00 12 E0,0.432,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,1.78,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.408,1,1
9A AB 92 05 08 00 12 E0,0.42,1,1
9A AB 92 05 08 00 12 E0,0.425,1,1
9A AB 92 05 08 00 12 E0,0.432,1,1
9A AB 92 05 08 00 12 E0,0.434,1,1
9A AB 92 05 08 00 12 E0,0.432,1,1
9A AB 92 05 08 00 12 E0,0.455,1,1
9A AB 92 05 08 00 12 E0,0.427,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.425,1,1
9A AB 92 05 08 00 12 E0,0.412,1,1
9A AB 92 05 08 00 12 E0,10.845,1,1
9A AB 92 05 08 00 12 E0,0.427,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,559.334,1,1
9A AB 92 05 08 00 12 E0,0.477,1,1
9A AB 92 05 08 00 12 E0,14.955,1,1
9A AB 92 05 08 00 12 E0,9.801,1,1
9A AB 92 05 08 00 12 E0,83.651,1,1
9A AB 92 05 08 00 12 E0,6.414,1,1
9A AB 92 05 08 00 12 E0,0.434,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.426,1,1
9A AB 92 05 08 00 12 E0,0.447,1,1
9A AB 92 05 08 00 12 E0,0.432,1,1
9A AB 92 05 08 00 12 E0,0.432,1,1
9A AB 92 05 08 00 12 E0,366.587,1,1
9A AB 92 05 08 00 12 E0,0.458,1,1
9A AB 92 05 08 00 12 E0,0.887,1,1
9A AB 92 05 08 00 12 E0,0.432,1,1
9A AB 92 05 08 00 12 E0,0.427,1,1
9A AB 92 05 08 00 12 E0,0.438,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.427,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.441,1,1
9A AB 92 05 08 00 12 E0,0.427,1,1
9A AB 92 05 08 00 12 E0,0.425,1,1
9A AB 92 05 08 00 12 E0,0.449,1,1
9A AB 92 05 08 00 12 E0,0.421,1,1
9A AB 92 05 08 00 12 E0,0.425,1,1
9A AB 92 05 08 00 12 E0,0.425,1,1
9A AB 92 05 08 00 12 E0,0.442,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.435,1,1
9A AB 92 05 08 00 12 E0,0.42,1,1
9A AB 92 05 08 00 12 E0,0.425,1,1
9A AB 92 05 08 00 12 E0,0.435,1,1
9A AB 92 05 08 00 12 E0,0.419,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.462,1,1
9A AB 92 05 08 00 12 E0,6.287,1,1
9A AB 92 05 08 00 12 E0,0.435,1,1
9A AB 92 05 08 00 12 E0,148.357,1,1
9A AB 92 05 08 00 12 E0,0.428,1,1
9A AB 92 05 08 00 12 E0,0.459,1,1
9A AB 92 05 08 00 12 E0,16.741,1,1
9A AB 92 05 08 00 12 E0,0.433,1,1
9A AB 92 05 08 00 12 E0,0.464,1,1
9A AB 92 05 08 00 12 E0,0.432,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.44,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.456,1,1
9A AB 92 05 08 00 12 E0,0.427,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,0.44,1,1
9A AB 92 05 08 00 12 E0,0.433,1,1
9A AB 92 05 08 00 12 E0,0.461,1,1
9A AB 92 05 08 00 12 E0,4.538,1,1
9A AB 92 05 08 00 12 E0,0.427,1,1
9A AB 92 05 08 00 12 E0,80757.5,1,1
9A AB 92 05 08 00 12 E0,700.537,1,1
9A AB 92 05 08 00 12 E0,0.432,1,1
9A AB 92 05 08 00 12 E0,0.409,1,1
9A AB 92 05 08 00 12 E0,0.883,1,1
9A AB 92 05 08 00 12 E0,0,1,1
9A AB 92 05 08 00 12 E0,1093.01,1,1
9A AB 92 05 08 00 12 E0,1843.47,1,1
9A AB 92 05 08 00 12 E0,593.336,1,1
9A AB 92 05 08 00 12 E0,0.448,1,1
9A AB 92 05 08 00 12 E0,0.419,1,1
9A AB 92 05 08 00 12 E0,361.829,1,1
9A AB 92 05 08 00 12 E0,0.427,1,1
9A AB 92 05 08 00 12 E0,0.431,1,1
9A AB 92 05 08 00 12 E0,1365.58,1,1
9A AB 92 05 08 00 12 E0,0.445,1,1
9A AB 92 05 08 00 12 E0,22.892,1,1
9A AB 92 05 08 00 12 E0,0.434,1,1
9A AB 92 05 08 00 12 E0,0.419,1,1
A3 AA 92 05 08 00 12 E0,0,0,1
A3 AA 92 05 08 00 12 E0,0.422,0,1
73 AB 92 05 08 00 12 E0,0,1,1
73 AB 92 05 08 00 12 E0,0.431,1,1
3A A6 92 05 08 00 12 E0,0,0,1
3A A6 92 05 08 00 12 E0,17.083,0,1
3A A6 92 05 08 00 12 E0,0.458,0,1
3A A6 92 05 08 00 12 E0,0.425,0,1
3A A6 92 05 08 00 12 E0,1.33,0,1
3A A6 92 05 08 00 12 E0,0,0,0
3A A6 92 05 08 00 12 E0,0.441,0,0
3A A6 92 05 08 00 12 E0,0.425,0,0
3A A6 92 05 08 00 12 E0,0.427,0,0
3A A6 92 05 08 00 12 E0,15.726,0,0
3A A6 92 05 08 00 12 E0,0.431,0,0
3A A6 92 05 08 00 12 E0,0.443,0,0
3A A6 92 05 08 00 12 E0,0.425,0,0
3A A6 92 05 08 00 12 E0,0.461,0,0
3A A6 92 05 08 00 12 E0,0.434,0,0
3A A6 92 05 08 00 12 E0,0.466,0,0
3A A6 92 05 08 00 12 E0,0.432,0,0
3A A6 92 05 08 00 12 E0,0.45,0,0
3A A6 92 05 08 00 12 E0,0.425,0,0
3A A6 92 05 08 00 12 E0,0.431,0,0
3A A6 92 05 08 00 12 E0,0.44,0,0
3A A6 92 05 08 00 12 E0,0.431,0,0
3A A6 92 05 08 00 12 E0,0.431,0,0
3A A6 92 05 08 00 12 E0,0.439,0,0
3A A6 92 05 08 00 12 E0,0.425,0,0
3A A6 92 05 08 00 12 E0,0.432,0,0
3A A6 92 05 08 00 12 E0,0.472,0,0
3A A6 92 05 08 00 12 E0,0.426,0,0
3A A6 92 05 08 00 12 E0,0.449,0,0
3A A6 92 05 08 00 12 E0,988.237,0,0
3A A6 92 05 08 00 12 E0,22.761,0,0
3A A6 92 05 08 00 12 E0,0,0,1
3A A6 92 05 08 00 12 E0,0.427,0,1
3A A6 92 05 08 00 12 E0,0.425,0,1
3A A6 92 05 08 00 12 E0,22.62,0,1
3A A6 92 05 08 00 12 E0,0.433,0,1
3A A6 92 05 08 00 12 E0,0.419,0,1
3A A6 92 05 08 00 12 E0,0.434,0,1
3A A6 92 05 08 00 12 E0,0.431,0,1
3A A6 92 05 08 00 12 E0,0.432,0,1
3A A6 92 05 08 00 12 E0,0.454,0,1
3A A6 92 05 08 00 12 E0,0.431,0,1
3A A6 92 05 08 00 12 E0,0.425,0,1
3A A6 92 05 08 00 12 E0,0.433,0,1
